real,imaginary,label
-0.9981339697636765, 0.9736460753686274,7
3.0812546001177785, -2.912633861675412,8
2.9880071839052675, -3.0238178205805095,8
-1.0015206118087123, 2.9682888283492397,6
-0.9924998900291782, 3.00152042429859,6
-3.0756502233779273, 0.9947080949827494,3
3.2683545951905084, 3.4822016178815494,10
-0.9378390078971455, -3.104679986873745,4
-3.0031195239102306, 1.0437547215828413,3
2.738028661262648, -1.3196202657512375,9
1.0032916157229976, -2.989341875763141,12
-0.9995491224979961, 3.005976347094747,6
3.2472163598980317, 3.197115834797708,10
-2.633129565472042, -1.0499800878196468,1
-1.1769328561765484, -3.0080355586397007,4
-3.000729726149703, -0.9758459186591212,1
-1.0936484905366801, 2.8812812153591274,6
3.033684842185776, -3.0399633123510585,8
-1.2059320981656358, -2.9247368896025425,4
1.0142420643736028, -3.0178485488022164,12
2.8947432011048626, -3.3566886890503005,8
3.0044064926110368, 2.9507435690394366,10
2.8953659064154187, 0.915581465782665,11
-1.4138098685848395, 2.9756804094397453,6
-3.029497533442027, 1.0365021770499268,3
1.2598381184635885, 0.5906141095567055,15
3.1507740843852146, -0.9161597575854844,9
1.0666575119228587, 2.9507666167736852,14
-0.9311872579416132, -2.9838888481004076,4
-3.0619451539584404, -1.0312572893390513,1
2.9977168605845077, 2.994292824287099,10
0.7347653424623267, 2.9196643626995984,14
0.9879878949526916, 0.9972301469055086,15
-1.7223656954290336, 0.5172822596272719,7
-1.0087257160166994, -2.854960763969215,4
-3.114327182567555, 1.1519532147486897,3
2.9646483462188638, 1.0032182322065542,11
0.9542537261085118, 3.003332968615718,14
1.0023050430539102, -1.0091332321947655,13
1.1229877269334438, 3.1463232182191367,14
-1.0049745514256716, 1.0012689778449355,7
-2.9958825752026446, -2.983170592210327,0
3.004461319040865, -2.9993665889625607,8
3.0658590125763223, -0.977027742438961,9
-2.95583443628431, -1.0700229669094363,1
-3.0007072356750495, -3.004833048831277,0
1.040118824313964, 1.0344755335950988,15
2.999358687371632, -3.193579253288951,8
0.9884968565368364, -3.0895855141156323,12
3.0136710245250464, -1.3738095865226363,9
-0.9838835554259535, 0.8749630875484016,7
-3.007208111101824, -1.0783688270735174,1
-0.9924809102171862, 0.9954174260229379,7
-1.0912613628001746, 2.4915331863363734,6
3.5254594990537607, 1.1324067254649377,11
2.9685781719458566, 0.6643342992099444,11
2.9646701792848233, 1.0950020752833598,11
-3.0531106460431503, 3.1478692042954513,2
2.9694199681515014, -1.005103848355999,9
-0.6524213252553586, 2.9898708656695474,6
2.990956343050327, 1.0079611701283984,11
-0.6959459411945192, 0.7560677252777566,7
-0.6846530328924727, 1.0367728437807076,7
-2.9992299097689297, 2.959810678485771,2
-3.0887182024177497, 2.6572302138467103,2
1.037182372954169, -2.9476896224761973,12
-2.243784555774604, -0.9557083539516619,1
0.9963750420564884, -2.98136709838654,12
-2.987406042052423, 0.9999669199487922,3
3.001359928857094, 3.188421603996177,10
-3.0024383444921097, -1.0709974168813918,1
-0.9939383851824715, -0.8711817661539343,5
-0.8873180418518832, 3.102645602756321,6
-0.8449914955028122, -2.6933975626399964,4
-3.026391627840682, 3.0073581874351296,2
-2.3276635759358664, -2.8074446577768506,0
0.9827200410779583, -0.9986166386854183,13
-0.9668521550685755, -2.967208547254157,4
2.9881818102871285, 2.9962085356142882,10
3.004944299084582, 1.003246326133441,11
-3.021342314877911, -3.06913109752195,0
2.6403036737082015, -1.1657198199079384,9
2.968495786089897, -0.8884597598571794,9
2.984733509593942, 3.028477503582719,10
1.2712553853594835, -3.21550654517106,12
-3.0255348395159642, -1.0523222368400666,1
-3.40664660547714, 3.280693066501772,2
0.11112014245620294, 0.9670981415837964,7
1.02473639815533, -0.9951842884512114,13
-3.4648717293681925, 2.6324094595358485,2
3.0329942512636867, -2.72291925496746,8
-3.009141367776358, -3.0031005873840972,0
2.965532457649866, 0.9655128363218247,11
0.9804307977140161, -0.9979409895725206,13
0.9526737080074945, 0.9836185327707547,15
-3.00907193907039, 0.9985067353469891,3
-0.6515700110195226, 1.091576637642088,7
-2.9070226329105453, -2.7929122213177306,0
2.9627603352334586, -0.7673356086469771,9
0.9335634786337651, -2.96919336824285,12
-1.3694088854849453, -3.2188732630934656,4
-3.347687882466676, -2.9631429083566783,0
-2.9918358781519747, -0.9980242057231776,1
2.996904140752984, 0.985848412335503,11
-2.3398215226636525, 3.0480411410296027,2
-0.8849209927863839, 0.9266926158813863,7
0.9641652315939534, -0.9405699193213127,13
1.0091156750926744, -3.013705167791678,12
-1.2447223692258753, 1.2947608048542953,7
2.9667036578731576, 3.0168475056623616,10
0.8499363433457415, -2.660752119394222,12
2.8511128640165966, 0.6353505549608827,11
1.109684678799378, -2.6397729392268214,12
-0.5850951053222411, 3.270394556486769,6
0.9831699472890306, -1.0284687465155107,13
-3.02724743128582, 2.977202826074017,2
-2.9901456497542225, -1.09395271848972,1
-3.099779364243353, -3.002824342921071,0
3.7177553685971927, -3.4639255729960654,8
1.004546815241869, -0.9900668522807562,13
-3.0571300196527273, 3.1638815361353196,2
-3.002025245353514, -2.9967445564662745,0
2.9246580608197967, 0.8284774814512763,11
-0.951054282200315, -1.0018830102103171,5
-1.031570517949275, -1.138099717338654,5
-1.0161415605043254, 0.9165974877685313,7
-1.0043070881715044, -2.9953009958553034,4
-3.1348407206557876, -1.071166593196933,1
0.9425157046221021, -3.697147941729453,12
-1.1164785828380779, 3.100287671117249,6
-1.031689643826152, 2.707072924787695,6
-0.9397158566978234, 1.0579035928662797,7
2.860575290372042, 3.0937005870537626,10
3.0950115526013064, -3.149683495197297,8
1.0370409609647604, -1.0419354290745046,13
-3.0033863427838483, 1.0059321373117622,3
3.023233989565221, 3.0749002809189094,10
3.0967782776127994, -0.9271139981572868,9
3.0966852994523704, 3.168901376532664,10
-0.945486574787437, -1.0550294663477795,5
1.0131116541766154, -2.991278870164878,12
-0.5922807746684051, -1.8786174954591814,5
-1.003631499369432, 1.0120058590345018,7
3.0007593260855763, -2.9960391999197236,8
-2.98583432498495, -0.9870499761518527,1
1.0638337034158298, -1.1371257717456869,13
-1.0383858991450416, 2.9533425755001628,6
0.9696208417662698, 2.9878749395349753,14
-3.005449986232364, 1.0153530338498167,3
2.9997459127355595, 2.98963729755339,10
-1.0127634902756388, -1.0227557854193907,5
-3.0194221678301525, 2.9928028542537475,2
-0.944853227487335, 2.9300458783345507,6
0.9955140324555234, 3.016706404285309,14
-2.9512588216742697, -3.031228661819207,0
0.3519761540968809, -1.2387419373022235,13
3.28073901920422, 1.4029509628686538,11
-2.999214483155417, 0.9890150449274968,3
-1.0150325778196976, 2.986548804514008,6
-3.021231593911065, -1.015578426327923,1
-0.9679168255374353, -2.9790627538339067,4
-0.9967240778355947, -3.003090161580633,4
1.2308182595962582, -2.6025000047658864,12
-2.9925421139355977, -0.9938008730501954,1
1.2996241597739704, 0.9200251203314432,15
-1.002619412763006, 2.998590747619118,6
0.5965307391736288, -3.2188413531439215,12
2.8117372696956364, -3.114702884774666,8
2.999733003496253, -0.9938099764800781,9
-0.9536186203644242, 3.04622414577012,6
3.0657903361425025, 2.993171981069847,10
3.2908938661021754, 3.2690050366405456,10
-2.795435924613225, -0.9536409355619355,1
-1.286563966694623, -1.0868712238818903,5
-3.114537507057844, 2.9786103487380737,2
0.9257301036210595, 1.2815559491804742,15
1.1244712145869666, 1.2665092461551586,15
3.0094190627477575, -3.022639327436232,8
-2.9239785621104577, 1.0292119129102502,3
-3.009737130052212, 3.0032275975779203,2
0.15427239346643984, -1.0283833878871842,13
-1.0120350388005994, -0.9949886067537678,5
2.749560230944786, 0.9395613227518322,11
1.149330082839728, -3.0168227707229684,12
1.0023514142969083, -2.993621562837884,12
-3.012632505746159, -2.9741492072595213,0
0.8451756008791032, -3.1194409746150553,12
-2.869494928664641, -2.802528761818038,0
0.46118136919976405, -2.8448100688981732,12
2.989845698839642, -1.0505663097629774,9
1.02573220872517, -1.0092118441356548,13
0.9582103550701623, -2.997191437663214,12
2.9932211295053226, -0.9631769420719595,9
-1.1070147794459475, -3.385743346284877,4
-1.0669647571592702, -1.0793411369292532,5
-0.9915285974526017, -0.9926626995846086,5
-2.9779611070759633, 3.005816976966665,2
-3.001161209080174, -0.9973270752665303,1
-2.9682587583187456, -1.1043463357299932,1
-0.8553725335769167, -3.7521595322971284,4
-2.9767946122392943, -3.073460907746879,0
-1.2741387863897173, 1.2648100265888866,7
3.1471635644076343, -1.4427668626605352,9
-3.1398511106370783, -2.7684695415812137,0
0.9889267154603001, 1.190932837789448,15
0.8812450392050999, -0.9357684522655053,13
-2.9889828665778597, 2.9848217907843386,2
-2.8023756275854557, -1.2167962250989324,1
-2.990307844141218, 2.9719179971619454,2
3.010731458394024, 2.964951143745957,10
0.9931103613391348, -3.007371707858999,12
1.054355171909712, -0.67356825591312,13
1.1940499528653097, 1.0059887276331596,15
2.9991757319128824, -0.9706137798985038,9
-0.872752354049741, -2.987177792549519,4
-1.002589596229117, 0.9811182406636709,7
3.0042904410192643, 3.0027587816805688,10
-2.99418485567812, -2.974343505513474,0
2.9997379775251654, 0.9980640741901674,11
2.993176941154403, 1.0120183496842121,11
-1.0433845898067582, 1.0543403944758203,7
-2.9937397839076176, 2.992733862387356,2
3.5061749118299126, -2.8063589725646128,8
1.002827407364178, -1.0046748165099546,13
2.739349235351793, -0.8942039426374053,9
-3.3092298606461945, 1.1602322464057504,3
0.9972727732477866, -1.0056814057280299,13
-1.0343476862001115, -1.0582133544529704,5
-2.99924983450447, 0.9982883192507647,3
1.0472857959795068, 1.0280968611586028,15
2.979797149505583, 2.9762706428656642,10
2.9035515649795895, 3.1923137093111174,10
-1.0045714000427381, -1.0075885832327385,5
-3.0465860368008935, -1.0014204269332563,1
-3.0428033477519696, 2.9774341372254556,2
1.0328814943818563, 2.9935938669243902,14
-2.9997722289748547, -2.9898961745109003,0
3.0022117290114623, -2.994978785704448,8
-2.8337095782518014, 2.96511695735479,2
-0.9389746552907139, 0.9529870279491166,7
3.0044655713006327, 1.0149990579637158,11
0.8286727733667327, 2.78773062007126,14
2.9714390852702786, -1.263277972683361,9
-1.1274868822640962, 1.0082437157314814,7
-2.651769480178184, 1.755339563073394,3
1.0802949325361786, -1.074082288622175,13
1.461825682163656, 2.488819342139987,14
-3.054389754288021, 3.0616069853043393,2
2.9909167855591963, 0.9396347840829823,11
-1.4347749723314334, 0.449344566451926,7
-0.9984109980261201, 1.0034870207587738,7
-3.5948049336181307, 1.2458618372693018,3
-2.7295137599335737, -1.625406118910461,1
1.015242329679355, 0.9706292494071735,15
1.1118450712485275, -0.9234484487455399,13
-1.2748652984952973, 2.934325200841698,6
1.000252228078692, 0.9896434894326618,15
-2.9746940224537326, 1.0721797648963924,3
-0.9863909369736964, 0.9929894033578445,7
-3.0479201439473287, 3.016433135129122,2
1.1522515010482313, 0.9672350163651816,15
1.1456088111078975, 0.9170002677497555,15
-2.983820517766104, 1.0613955976231668,3
3.8605446670159127, 0.3466597866127905,11
-0.9686327061362957, -3.0226064690547245,4
2.830068084850441, -1.006327564823543,9
1.243902575703516, -1.0489140683031783,13
3.0006793895275803, -2.9980581609834873,8
0.9468431526622544, 3.0744975250420885,14
2.9956762134017754, -3.010074686123377,8
-0.9286062299538282, -1.2433404629059375,5
0.9786243028588649, -3.104857758182126,12
3.044596887522902, 1.1587273663743842,11
-0.968473442871241, -3.1198017169348105,4
-2.954779459699268, -3.0992069360098267,0
3.2690957297208736, -1.1447952423563934,9
1.0005775008750148, 2.9961945488017774,14
2.959425011558129, -1.024063144936145,9
1.124642306701146, -2.984070276841561,12
-1.0594508906711873, 3.049876988564734,6
1.0005149840268133, 1.0045428971062529,15
-3.0036310047896886, 1.0431105419836981,3
1.0072841470005827, 3.0051452513357573,14
-3.0042562203836285, 0.9987684256684377,3
3.0256722963627833, -2.9933115570165953,8
-1.0578273170745962, 3.1183751732001155,6
0.9896260778005784, 0.8875375463532914,15
2.992062885125573, 3.0035042968318013,10
-3.104788323038907, -3.026581990429966,0
-3.013875051349252, -1.0336739787435538,1
1.197983729448996, 3.1069561545193403,14
2.9264091588282133, -4.128048037410554,8
-3.148146909247241, 0.784626136314833,3
-2.992067549414951, 3.3043171579964405,2
-1.0111005205877233, -0.9965921150958165,5
1.1422285024656906, -0.6058853511179967,13
-3.015776355355319, -2.996488641774481,0
-3.0095712939209265, -3.0089253912587317,0
-0.7272578402435312, 0.779147722409524,7
2.954992583400773, 3.0388684208183623,10
3.09494657088724, 0.9910680380520693,11
0.9939813131790223, -2.9990187815812326,12
-0.854673994338011, -0.8707987896019596,5
3.0101532507492754, 3.0209458913002347,10
3.6050002601815296, -1.9354563318019726,8
-1.0772271893573642, 2.9274098112777276,6
0.44979231119731056, 0.3012960513194358,15
-1.0720693022750234, -3.0884447309853926,4
-3.081506580507681, 3.0124552797056574,2
2.703672899045552, 0.835374448070628,11
-2.987938465924763, -3.02510646343865,0
-1.0165013449318003, -0.9887898991608586,5
-3.0077205957173554, -2.9929738433616926,0
1.0461582142695234, 2.7246737218194954,14
-2.9068398436591565, -0.4860998631172868,1
3.0964637335493546, -0.8191782683395314,9
-2.997194538962009, -0.9867530661962083,1
-1.2369630465517232, -3.2537218575392437,4
-0.7505730542244387, 1.5956067369846683,7
3.082156972433048, -2.9440827585224323,8
-2.9934528739643467, -1.0071348284216557,1
-1.0062538242817352, -1.000098229404219,5
-2.992172456026053, 0.9956199366800799,3
2.8907853853836505, -0.673623450419665,9
1.0028401080269977, -0.9554319704528227,13
0.9887263108901785, 1.025384994324619,15
0.9910117973931278, 2.688905536387137,14
3.0470933916161567, -1.035708678706959,9
1.1585552055762782, -3.0378114027279968,12
-3.042764946492484, 3.1385569741350046,2
-2.9985518636104556, -3.0494891714775947,0
-1.0082889925771434, -0.9888358181164129,5
1.4341099060782843, 2.937183335933876,14
1.1266602713588953, 1.0102718531640025,15
-3.429814975626323, 3.25381496496168,2
0.9851881670626971, -1.0038319522651926,13
-3.694634966727884, 0.38332309662137176,3
1.0061111235067832, 3.019419732103336,14
-2.960875836374945, 1.0454624984620322,3
-1.2729668821425792, 2.545720785071803,6
1.002853045287174, -2.9872590134928245,12
1.0016781310919507, -3.0177466771542925,12
1.0004903335670092, -3.001556132374281,12
-3.0012843629752903, -2.990669823759599,0
-2.774741150955179, 1.184322685413055,3
3.013499228305748, 1.0027790875046547,11
2.9952398668492464, -0.9870440811784787,9
-2.9726577716557925, -0.9795079157188482,1
1.0235133030707488, 2.946233282612881,14
0.9993206395774924, -1.0035939465690558,13
-3.003742006528995, 1.0292256292937256,3
1.0635719507744368, 0.9878209437025326,15
2.550643659188154, 1.8551537546030827,11
2.992512567916874, -2.9742217596213973,8
1.0047210681601395, -2.9736650206597655,12
1.014467330810896, 1.015530932696273,15
-3.063071226499381, -0.9793869852318636,1
-0.6540572373998919, -3.0742958261108972,4
2.9764059458407086, -0.9983859005900858,9
-2.990881328461724, -2.989408146420161,0
3.0173816374552773, 0.9667880600580548,11
0.9303940515548492, -3.0007026025165158,12
-3.00744878345903, 1.001882161595027,3
-0.9497009910381287, 3.0447379704510897,6
2.9833434641097254, -0.9521258434868571,9
3.0150901988657535, 3.00179146712021,10
-2.9962760009783977, 0.9761568217944914,3
1.0076964419254613, -1.0144741974039242,13
1.1123467210459432, 1.3103846117296296,15
2.989968476333201, -2.9860277497255625,8
0.87328118684025, -2.847072404092274,12
0.815978881834141, 2.9256372791288023,14
-2.714838232061159, 2.9689246249620247,2
0.9839710335429589, -3.0053701234094636,12
-1.001688018485161, 1.3649257941531139,7
3.0008662635115497, -3.047482934810734,8
-0.32653080986105676, -3.1301204169040706,4
-2.9850622626224177, 1.011825867761274,3
1.1184414915484884, -1.2392643907213117,13
1.0554731054686668, -3.0112739602223226,12
-0.9966957094489708, 2.995909774430264,6
0.609762219552562, 2.7265798193304303,14
1.269647905477976, -1.4871441744349567,13
-0.9875738141302998, 1.0750732419298188,7
2.9592603245438864, 0.5257478285439389,11
-3.3458172298633286, -3.0682789175424756,0
-2.8521595225703362, 0.7634180959815349,3
2.686180702009423, -0.7791241594390621,9
3.000228840378285, -1.0360488396609009,9
-0.9912890272736177, 3.0061130107204974,6
2.817335012440915, 3.0448067308488795,10
3.0385608954559187, 0.9682332304593496,11
3.00685752329547, -3.0073651057591344,8
3.0749631080058157, -3.0028805144645867,8
-1.005882721932684, 0.9908606391189748,7
2.6215027873080805, -2.9646588013367685,8
-2.9915084915529704, -2.9834129472317157,0
1.224896496621449, 1.2657596625703593,15
-0.9892130535041791, 1.00060580493273,7
3.002820012995121, 2.9927435883731266,10
-2.998115705276984, 3.0191351452036828,2
-3.0032852979844256, -3.0045785414252713,0
-3.062376236997863, 1.17993438591805,3
-1.0340167689639934, 2.9447890139029056,6
-0.5498249560449987, -0.8862253167417606,5
0.9706933721525096, -2.987864854794126,12
-1.0355854886900473, 1.0626050170592336,7
0.9993350943798817, -2.9889784478132055,12
-2.9954557590582844, 0.9996120870827803,3
-2.837255124538886, -1.7108023444545055,1
0.9989492522930066, -1.0434461589379078,13
-3.0113028484477704, -0.9695138648934348,1
0.8818820155254792, -2.8995492093523136,12
2.7110848535917955, 3.1827842647265396,10
-2.9008936922991713, -3.3586157306925686,0
3.0039100075694365, 2.960537883804429,10
1.008416781704242, 0.9937899048907859,15
1.0036106692755264, -3.006461145352975,12
-2.9856120661720906, 1.0131689931750474,3
3.0274706225984933, 2.976351036519237,10
0.9890280687059495, -3.244056891934868,12
-2.9911280312548554, 1.0154545844241853,3
-3.0059156058888266, 2.99396080297241,2
-0.9430157854104886, -2.945811086748372,4
-1.0956386154754898, -1.5497185332461136,5
-2.996045300269347, 3.0030210455712054,2
0.8545556902441123, -3.2026088883546087,12
3.009997614839588, -3.0045450859904057,8
1.0025003883412862, -3.0192201979739397,12
-0.7597483010519799, 2.830266069801176,6
-1.0053897341561788, 2.9825676518604594,6
-0.961351144877606, -2.947543447741417,4
2.9960076375943347, -1.0260178018486255,9
2.932048099758746, 0.9726801802148601,11
-2.522259302156046, -3.245570095244789,0
0.9765241862099484, 3.1337327533003636,14
-2.925803780160798, -0.8130864922179053,1
-2.8853138738427684, 0.8639769935600367,3
-0.3245728126357542, -3.060803513434446,4
1.1363148174610274, -3.1084213182531224,12
-0.9987043915917119, 1.0275368950203865,7
3.0519502328249715, 0.9285636133097667,11
0.9918565836041668, -2.996529355874907,12
0.9780428688038642, 3.000220783771225,14
3.0807957387283933, 1.0247824568453479,11
2.7517095979653745, -0.8761463437605435,9
-1.0043377471459731, 2.9892450283487957,6
-1.2301488470021824, 1.3021146188996324,7
-1.6297730780830106, 2.4142478729458636,6
-1.0195041881714113, -3.0091993742081726,4
-3.218994599078229, -3.2596308747091483,0
1.1268068910668136, 3.1319288693392364,14
-1.143473239367613, 1.128870134020591,7
2.998446660986019, 1.0162680202110916,11
1.5565127983905147, -2.257744286315914,12
-3.0230523772245044, -3.077738430887172,0
3.0478052348101894, 0.9454348719631731,11
-2.9946699241018813, -3.0032924645701957,0
-1.2184876794308963, 0.7364104844299049,7
-3.1924406357948656, -0.8721727520210205,1
0.5500905963262979, 2.58395891253132,14
-1.1048981096134345, 0.8342603597516631,7
0.9319244224334259, 3.083786055897519,14
2.9999679652223348, -0.9929580232863306,9
3.0075157881725434, -0.9997344996731715,9
0.6033210677381555, -3.3309321026953214,12
3.051827491977933, 0.953503805781593,11
1.0058283356679425, 1.0025092338322341,15
-3.026560709550267, 3.059185647139642,2
2.96411682659735, 0.9936330538571972,11
-1.0011496280705008, 3.00358798259112,6
-3.0110242277509616, -0.9948519215782455,1
3.0567314427970613, -0.8869517184182566,9
0.9106450263846574, -3.0906835338063434,12
1.0724519531826024, -0.967294665985411,13
0.9085876246333601, -1.010559046843772,13
2.929846621294067, 3.0042496767253204,10
2.9845389553594566, -0.9973405139541212,9
-2.8320294678048725, -1.1600533185582387,1
-3.0168530251601506, 0.9780662815166554,3
-1.090557425778591, 3.0299919226542777,6
1.0415776383678237, 0.9651066184424792,15
0.9906400730377382, -3.010341573712587,12
-3.0330524842381297, -1.0055261321000801,1
-1.0019487652212904, 2.9831137921126984,6
-2.9367767050947466, -1.1421341706095312,1
-3.0911611798026724, -1.0638889364886468,1
2.7946906077133513, -3.1680214927937316,8
3.034323525060111, 0.8505939268768716,11
2.92611211866133, -1.0244923449597836,9
0.9643652284852723, 3.388581921754519,14
2.9757597373069467, -1.0786590797171483,9
-2.8210045894686635, -3.1546218539234023,0
-0.9558509372382007, 0.8406295181949734,7
2.850023619170269, -0.9019492838765316,9
0.9324866456014761, 2.514135669585055,14
-1.0194922267322, -2.987101357927459,4
-2.6232573506669192, -2.911524210534374,0
0.9474187070250181, -3.0448207609835816,12
0.9943015553947815, 0.9986231732038531,15
2.963828609528316, 1.012183250827407,11
-2.8560972431143936, -3.5687882110960363,0
-0.9497104239319392, 0.9581748087078601,7
1.0066686185727305, 1.0023688054461337,15
-1.1033798110039625, -2.997967598196968,4
0.9968207246832117, -0.9970662339257048,13
-3.04086013705955, 0.9381439916277045,3
-0.9807643714772348, -2.987905689397856,4
-3.373197335738507, 1.3525471865663903,3
-3.045943306200372, 3.0201777844365436,2
0.9937482963330116, -1.0035357054424194,13
-1.2036568465581943, 3.1079049968346033,6
3.0014113071570594, 0.9999089485677162,11
-1.0340882644138767, 3.0082635770119213,6
-0.960681531319897, -1.0057072791691082,5
-3.0051274114103883, 0.9993401164847716,3
-0.9054359361952823, -3.3484315985751127,4
3.0496665305342847, 0.9889153931517867,11
-3.897719648839457, 3.143820081620501,2
3.0339106547644037, -0.9668416364092596,9
0.1296540776170062, 0.631641884248311,15
-2.8951664100621337, 2.560708604960559,2
-0.9942012052335513, -2.990094454089855,4
-3.3542326784885357, -1.7340447622509387,1
-2.9789771275895047, 3.008872753107769,2
-3.0013039762085194, -3.0464159809698717,0
1.0824595247033786, -3.0425945782702257,12
2.78576174468175, -0.8713407279802832,9
3.508233815158027, -1.2155711432927516,9
0.9728610644273867, 3.009520994827834,14
0.9105713078723868, 1.1191276973564988,15
0.9979324277535947, -3.026214327685101,12
-1.0062609663989943, 2.981560330975151,6
-0.9598916267520718, 3.073437490915472,6
-0.673458213958918, 3.1719566011227744,6
3.0126045537676616, 3.0102493489362865,10
3.0148802097619263, 2.988738157756474,10
3.157398791598366, -2.4101389503328328,8
3.0509484927953228, -1.2358288099138133,9
-1.069668305263709, 1.1308453559948761,7
2.8403505648965277, 3.0326119696755676,10
1.5376528669366398, 0.7040335225990175,15
2.975422289550348, 3.004044412880178,10
2.9324921711729663, 3.320243163932152,10
0.9716549523409063, 0.9803477077558213,15
3.021782087791866, -2.9819176311939,8
-3.022209150328025, 3.003476550069808,2
-3.0806370924777426, 2.944039811900366,2
-0.9916074966094836, 2.9975237142610482,6
2.9954791444482516, 0.870211023783688,11
2.664259945887457, 2.9015821214877286,10
-1.2707379584582268, 1.140113200063257,7
0.6809826621221884, -3.0505107608758775,12
-2.735448634797624, 3.0473417907186477,2
2.9921067709247406, -0.9882790703019277,9
1.1117921039780665, -2.8818975515676506,12
0.5594142029525547, -0.7995224375078333,13
-2.1947866875642346, -1.195263278826131,1
0.9947885617323318, -3.001326648678542,12
-3.0022591502140363, 2.9941463546853595,2
1.001591409479015, 3.0008666392729793,14
1.0025670269182514, 0.9447214079516058,15
2.438651784268086, -3.331630223990999,8
-2.949927715342227, 2.9741478431800163,2
-0.985599759394027, -3.0158110559040487,4
-0.9792212579909565, 0.9843964805624443,7
-1.2321110045650874, -1.471814271128254,5
2.8322256891647157, 3.174596397818784,10
3.1103078977810736, -0.8600512583125554,9
-2.9381758057151566, -2.8448526310750597,0
3.0210226221785303, -1.0788444910792743,9
-2.9909330276298616, 3.00609569217239,2
3.0061616889699656, 1.0008460706939497,11
1.0492154926357777, -2.9741352942426658,12
